Object Name,Attribute Name
PartnerFundRequestHistory,CreatedById
SBQQ__AttributeSet__c,Id
SBQQ__AttributeSet__c,IsDeleted
SBQQ__AttributeSet__c,Name
SBQQ__AttributeSet__c,CurrencyIsoCode
SBQQ__AttributeSet__c,CreatedDate
SBQQ__AttributeSet__c,CreatedById
SBQQ__AttributeSet__c,LastModifiedDate
SBQQ__AttributeSet__c,LastModifiedById
SBQQ__AttributeSet__c,SystemModstamp
SBQQ__AttributeSet__c,LastViewedDate
SBQQ__AttributeSet__c,LastReferencedDate
pse__Resource_Transmission__c,Id
pse__Resource_Transmission__c,IsDeleted
pse__Resource_Transmission__c,Name
pse__Resource_Transmission__c,CurrencyIsoCode
pse__Resource_Transmission__c,CreatedDate
pse__Resource_Transmission__c,CreatedById
pse__Resource_Transmission__c,LastModifiedDate
pse__Resource_Transmission__c,LastModifiedById
pse__Resource_Transmission__c,SystemModstamp
CRMfusionDBR101__Web_Lead_Source__c,Id
CRMfusionDBR101__Web_Lead_Source__c,IsDeleted
CRMfusionDBR101__Web_Lead_Source__c,Name
CRMfusionDBR101__Web_Lead_Source__c,CurrencyIsoCode
CRMfusionDBR101__Web_Lead_Source__c,CreatedDate
CRMfusionDBR101__Web_Lead_Source__c,CreatedById
CRMfusionDBR101__Web_Lead_Source__c,LastModifiedDate
CRMfusionDBR101__Web_Lead_Source__c,LastModifiedById
CRMfusionDBR101__Web_Lead_Source__c,SystemModstamp
fferpcore__CompanyTaxInformation__c,Id
fferpcore__CompanyTaxInformation__c,IsDeleted
fferpcore__CompanyTaxInformation__c,Name
fferpcore__CompanyTaxInformation__c,CurrencyIsoCode
fferpcore__CompanyTaxInformation__c,CreatedDate
fferpcore__CompanyTaxInformation__c,CreatedById
fferpcore__CompanyTaxInformation__c,LastModifiedDate
fferpcore__CompanyTaxInformation__c,LastModifiedById
fferpcore__CompanyTaxInformation__c,SystemModstamp
fferpcore__CompanyTaxInformation__c,LastViewedDate
fferpcore__CompanyTaxInformation__c,LastReferencedDate
Credit_Memo_Template__c,Id
Credit_Memo_Template__c,IsDeleted
Credit_Memo_Template__c,Name
Credit_Memo_Template__c,CurrencyIsoCode
Credit_Memo_Template__c,CreatedDate
Credit_Memo_Template__c,CreatedById
Credit_Memo_Template__c,LastModifiedDate
Credit_Memo_Template__c,LastModifiedById
Credit_Memo_Template__c,SystemModstamp
Credit_Memo_Template__c,LastViewedDate
Credit_Memo_Template__c,LastReferencedDate
Intacct_Entity__c,Id
Intacct_Entity__c,IsDeleted
Intacct_Entity__c,Name
Intacct_Entity__c,CurrencyIsoCode
Intacct_Entity__c,CreatedDate
Intacct_Entity__c,CreatedById
Intacct_Entity__c,LastModifiedDate
Intacct_Entity__c,LastModifiedById
Intacct_Entity__c,SystemModstamp
Intacct_Entity__c,LastViewedDate
Intacct_Entity__c,LastReferencedDate
pse__Schedule_Exception__c,Id
pse__Schedule_Exception__c,IsDeleted
pse__Schedule_Exception__c,Name
pse__Schedule_Exception__c,CurrencyIsoCode
pse__Schedule_Exception__c,CreatedDate
pse__Schedule_Exception__c,CreatedById
pse__Schedule_Exception__c,LastModifiedDate
pse__Schedule_Exception__c,LastModifiedById
pse__Schedule_Exception__c,SystemModstamp
Asset,Id
Asset,IsDeleted
Asset,Name
Asset,CurrencyIsoCode
Asset,CreatedDate
Asset,CreatedById
Asset,LastModifiedDate
Asset,LastModifiedById
Asset,SystemModstamp
Asset,LastViewedDate
Asset,LastReferencedDate
Asset,Description
Asset,ParentId
OmniSupervisorConfigUser,Id
OmniSupervisorConfigUser,IsDeleted
OmniSupervisorConfigUser,CreatedDate
OmniSupervisorConfigUser,CreatedById
OmniSupervisorConfigUser,LastModifiedDate
OmniSupervisorConfigUser,LastModifiedById
OmniSupervisorConfigUser,SystemModstamp
SBQQ__QuoteLineGroup__c,Id
SBQQ__QuoteLineGroup__c,IsDeleted
SBQQ__QuoteLineGroup__c,Name
SBQQ__QuoteLineGroup__c,CurrencyIsoCode
SBQQ__QuoteLineGroup__c,CreatedDate
SBQQ__QuoteLineGroup__c,CreatedById
SBQQ__QuoteLineGroup__c,LastModifiedDate
SBQQ__QuoteLineGroup__c,LastModifiedById
SBQQ__QuoteLineGroup__c,SystemModstamp
PlatformCachePartition,Id
PlatformCachePartition,IsDeleted
PlatformCachePartition,CreatedDate
PlatformCachePartition,CreatedById
PlatformCachePartition,LastModifiedDate
PlatformCachePartition,LastModifiedById
PlatformCachePartition,SystemModstamp
PlatformCachePartition,Description
SFGA__Text_Ad__c,Id
SFGA__Text_Ad__c,IsDeleted
SFGA__Text_Ad__c,Name
SFGA__Text_Ad__c,CurrencyIsoCode
SFGA__Text_Ad__c,CreatedDate
SFGA__Text_Ad__c,CreatedById
SFGA__Text_Ad__c,LastModifiedDate
SFGA__Text_Ad__c,LastModifiedById
SFGA__Text_Ad__c,SystemModstamp
fferpcore__UpdateExchangeRateTypeSettings__c,Id
fferpcore__UpdateExchangeRateTypeSettings__c,IsDeleted
fferpcore__UpdateExchangeRateTypeSettings__c,Name
fferpcore__UpdateExchangeRateTypeSettings__c,CurrencyIsoCode
fferpcore__UpdateExchangeRateTypeSettings__c,CreatedDate
fferpcore__UpdateExchangeRateTypeSettings__c,CreatedById
fferpcore__UpdateExchangeRateTypeSettings__c,LastModifiedDate
fferpcore__UpdateExchangeRateTypeSettings__c,LastModifiedById
fferpcore__UpdateExchangeRateTypeSettings__c,SystemModstamp
ffcmutil__CashMatchingHistoryLogInfo__Share,Id
ffcmutil__CashMatchingHistoryLogInfo__Share,IsDeleted
ffcmutil__CashMatchingHistoryLogInfo__Share,LastModifiedDate
ffcmutil__CashMatchingHistoryLogInfo__Share,LastModifiedById
ffcmutil__CashMatchingHistoryLogInfo__Share,ParentId
ffcmutil__CashMatchingHistoryLogInfo__Share,UserOrGroupId
ffcmutil__CashMatchingHistoryLogInfo__Share,AccessLevel
ffcmutil__CashMatchingHistoryLogInfo__Share,RowCause
Sales_Invoice_Item__c,Id
Sales_Invoice_Item__c,IsDeleted
Sales_Invoice_Item__c,Name
Sales_Invoice_Item__c,CurrencyIsoCode
Sales_Invoice_Item__c,CreatedDate
Sales_Invoice_Item__c,CreatedById
Sales_Invoice_Item__c,LastModifiedDate
Sales_Invoice_Item__c,LastModifiedById
Sales_Invoice_Item__c,SystemModstamp
MatchingRuleItem,Id
MatchingRuleItem,IsDeleted
MatchingRuleItem,CreatedDate
MatchingRuleItem,CreatedById
MatchingRuleItem,LastModifiedDate
MatchingRuleItem,LastModifiedById
MatchingRuleItem,SystemModstamp
SBQQ__WebQuote__c,Id
SBQQ__WebQuote__c,IsDeleted
SBQQ__WebQuote__c,Name
SBQQ__WebQuote__c,CurrencyIsoCode
SBQQ__WebQuote__c,CreatedDate
SBQQ__WebQuote__c,CreatedById
SBQQ__WebQuote__c,LastModifiedDate
SBQQ__WebQuote__c,LastModifiedById
SBQQ__WebQuote__c,SystemModstamp
SBQQ__WebQuote__c,LastViewedDate
SBQQ__WebQuote__c,LastReferencedDate
pse__Permission_Control__c,Id
pse__Permission_Control__c,IsDeleted
pse__Permission_Control__c,Name
pse__Permission_Control__c,CurrencyIsoCode
pse__Permission_Control__c,CreatedDate
pse__Permission_Control__c,CreatedById
pse__Permission_Control__c,LastModifiedDate
pse__Permission_Control__c,LastModifiedById
pse__Permission_Control__c,SystemModstamp
pse__Permission_Control__c,LastViewedDate
pse__Permission_Control__c,LastReferencedDate
Note,Id
Note,IsDeleted
Note,CreatedDate
Note,CreatedById
Note,LastModifiedDate
Note,LastModifiedById
Note,SystemModstamp
Note,ParentId
Five9__Five9ReportSpecialFields__c,Id
Five9__Five9ReportSpecialFields__c,IsDeleted
Five9__Five9ReportSpecialFields__c,Name
Five9__Five9ReportSpecialFields__c,CurrencyIsoCode
Five9__Five9ReportSpecialFields__c,CreatedDate
Five9__Five9ReportSpecialFields__c,CreatedById
Five9__Five9ReportSpecialFields__c,LastModifiedDate
Five9__Five9ReportSpecialFields__c,LastModifiedById
Five9__Five9ReportSpecialFields__c,SystemModstamp
SBQQ__BlockPrice__c,Id
SBQQ__BlockPrice__c,IsDeleted
SBQQ__BlockPrice__c,Name
SBQQ__BlockPrice__c,CurrencyIsoCode
SBQQ__BlockPrice__c,CreatedDate
SBQQ__BlockPrice__c,CreatedById
SBQQ__BlockPrice__c,LastModifiedDate
SBQQ__BlockPrice__c,LastModifiedById
SBQQ__BlockPrice__c,SystemModstamp
SBQQ__BlockPrice__c,LastViewedDate
SBQQ__BlockPrice__c,LastReferencedDate
Renewal_Self_Quoting__c,Id
Renewal_Self_Quoting__c,IsDeleted
Renewal_Self_Quoting__c,Name
Renewal_Self_Quoting__c,CurrencyIsoCode
Renewal_Self_Quoting__c,CreatedDate
Renewal_Self_Quoting__c,CreatedById
Renewal_Self_Quoting__c,LastModifiedDate
Renewal_Self_Quoting__c,LastModifiedById
Renewal_Self_Quoting__c,SystemModstamp
Renewal_Self_Quoting__c,LastViewedDate
Renewal_Self_Quoting__c,LastReferencedDate
fferpcore__FeatureConsoleActivation__c,Id
fferpcore__FeatureConsoleActivation__c,IsDeleted
fferpcore__FeatureConsoleActivation__c,Name
fferpcore__FeatureConsoleActivation__c,CurrencyIsoCode
fferpcore__FeatureConsoleActivation__c,CreatedDate
fferpcore__FeatureConsoleActivation__c,CreatedById
fferpcore__FeatureConsoleActivation__c,LastModifiedDate
fferpcore__FeatureConsoleActivation__c,LastModifiedById
fferpcore__FeatureConsoleActivation__c,SystemModstamp
Custom_Search_Layout__c,Id
Custom_Search_Layout__c,IsDeleted
Custom_Search_Layout__c,Name
Custom_Search_Layout__c,CurrencyIsoCode
Custom_Search_Layout__c,CreatedDate
Custom_Search_Layout__c,CreatedById
Custom_Search_Layout__c,LastModifiedDate
Custom_Search_Layout__c,LastModifiedById
Custom_Search_Layout__c,SystemModstamp
Zuora__PaymentGateway__Share,Id
Zuora__PaymentGateway__Share,IsDeleted
Zuora__PaymentGateway__Share,LastModifiedDate
Zuora__PaymentGateway__Share,LastModifiedById
Zuora__PaymentGateway__Share,ParentId
Zuora__PaymentGateway__Share,UserOrGroupId
Zuora__PaymentGateway__Share,AccessLevel
Zuora__PaymentGateway__Share,RowCause
Contact,Id
Contact,IsDeleted
Contact,Name
Contact,CurrencyIsoCode
Contact,CreatedDate
Contact,CreatedById
Contact,LastModifiedDate
Contact,LastModifiedById
Contact,SystemModstamp
Contact,LastViewedDate
Contact,LastReferencedDate
Contact,Description
CRMfusionDBR101__Scenario_Filter__c,Id
CRMfusionDBR101__Scenario_Filter__c,IsDeleted
CRMfusionDBR101__Scenario_Filter__c,Name
CRMfusionDBR101__Scenario_Filter__c,CurrencyIsoCode
CRMfusionDBR101__Scenario_Filter__c,CreatedDate
CRMfusionDBR101__Scenario_Filter__c,CreatedById
CRMfusionDBR101__Scenario_Filter__c,LastModifiedDate
CRMfusionDBR101__Scenario_Filter__c,LastModifiedById
CRMfusionDBR101__Scenario_Filter__c,SystemModstamp
UserAppMenuItem,Id
UserAppMenuItem,Name
UserAppMenuItem,Description
pse__ProjectVarianceBatch__Share,Id
pse__ProjectVarianceBatch__Share,IsDeleted
pse__ProjectVarianceBatch__Share,LastModifiedDate
pse__ProjectVarianceBatch__Share,LastModifiedById
pse__ProjectVarianceBatch__Share,ParentId
pse__ProjectVarianceBatch__Share,UserOrGroupId
pse__ProjectVarianceBatch__Share,AccessLevel
pse__ProjectVarianceBatch__Share,RowCause
LiveChatSensitiveDataRule,Id
LiveChatSensitiveDataRule,IsDeleted
LiveChatSensitiveDataRule,CreatedDate
LiveChatSensitiveDataRule,CreatedById
LiveChatSensitiveDataRule,LastModifiedDate
LiveChatSensitiveDataRule,LastModifiedById
LiveChatSensitiveDataRule,SystemModstamp
LiveChatSensitiveDataRule,Description
Project_Case__c,Id
Project_Case__c,IsDeleted
Project_Case__c,Name
Project_Case__c,CurrencyIsoCode
Project_Case__c,CreatedDate
Project_Case__c,CreatedById
Project_Case__c,LastModifiedDate
Project_Case__c,LastModifiedById
Project_Case__c,SystemModstamp
sbaa__TrackedField__c,Id
sbaa__TrackedField__c,IsDeleted
sbaa__TrackedField__c,Name
sbaa__TrackedField__c,CurrencyIsoCode
sbaa__TrackedField__c,CreatedDate
sbaa__TrackedField__c,CreatedById
sbaa__TrackedField__c,LastModifiedDate
sbaa__TrackedField__c,LastModifiedById
sbaa__TrackedField__c,SystemModstamp
LeanData__Matching_Token__Share,Id
LeanData__Matching_Token__Share,IsDeleted
LeanData__Matching_Token__Share,LastModifiedDate
LeanData__Matching_Token__Share,LastModifiedById
LeanData__Matching_Token__Share,ParentId
LeanData__Matching_Token__Share,UserOrGroupId
LeanData__Matching_Token__Share,AccessLevel
LeanData__Matching_Token__Share,RowCause
AssetFeed,Id
AssetFeed,IsDeleted
AssetFeed,CreatedDate
AssetFeed,CreatedById
AssetFeed,LastModifiedDate
AssetFeed,SystemModstamp
AssetFeed,ParentId
Installed_Software__c,Id
Installed_Software__c,IsDeleted
Installed_Software__c,Name
Installed_Software__c,CurrencyIsoCode
Installed_Software__c,CreatedDate
Installed_Software__c,CreatedById
Installed_Software__c,LastModifiedDate
Installed_Software__c,LastModifiedById
Installed_Software__c,SystemModstamp
pse__Billing_Event__History,Id
pse__Billing_Event__History,IsDeleted
pse__Billing_Event__History,CreatedDate
pse__Billing_Event__History,CreatedById
pse__Billing_Event__History,ParentId
LeanData__One_Time_Buyer_Persona_History__Share,Id
LeanData__One_Time_Buyer_Persona_History__Share,IsDeleted
LeanData__One_Time_Buyer_Persona_History__Share,LastModifiedDate
LeanData__One_Time_Buyer_Persona_History__Share,LastModifiedById
LeanData__One_Time_Buyer_Persona_History__Share,ParentId
LeanData__One_Time_Buyer_Persona_History__Share,UserOrGroupId
LeanData__One_Time_Buyer_Persona_History__Share,AccessLevel
LeanData__One_Time_Buyer_Persona_History__Share,RowCause
NPS_Project_Plan_Milestone__c,Id
NPS_Project_Plan_Milestone__c,IsDeleted
NPS_Project_Plan_Milestone__c,Name
NPS_Project_Plan_Milestone__c,CurrencyIsoCode
NPS_Project_Plan_Milestone__c,CreatedDate
NPS_Project_Plan_Milestone__c,CreatedById
NPS_Project_Plan_Milestone__c,LastModifiedDate
NPS_Project_Plan_Milestone__c,LastModifiedById
NPS_Project_Plan_Milestone__c,SystemModstamp
ZSB__InvoiceTemplate__Share,Id
ZSB__InvoiceTemplate__Share,IsDeleted
ZSB__InvoiceTemplate__Share,LastModifiedDate
ZSB__InvoiceTemplate__Share,LastModifiedById
ZSB__InvoiceTemplate__Share,ParentId
ZSB__InvoiceTemplate__Share,UserOrGroupId
ZSB__InvoiceTemplate__Share,AccessLevel
ZSB__InvoiceTemplate__Share,RowCause
Zuora_Account_Contact_Mapping__mdt,Id
Win_Loss_Report__c,Id
Win_Loss_Report__c,IsDeleted
Win_Loss_Report__c,Name
Win_Loss_Report__c,CurrencyIsoCode
Win_Loss_Report__c,CreatedDate
Win_Loss_Report__c,CreatedById
Win_Loss_Report__c,LastModifiedDate
Win_Loss_Report__c,LastModifiedById
Win_Loss_Report__c,SystemModstamp
Win_Loss_Report__c,LastViewedDate
Win_Loss_Report__c,LastReferencedDate
ffrr__ProcessControl__Share,Id
ffrr__ProcessControl__Share,IsDeleted
ffrr__ProcessControl__Share,LastModifiedDate
ffrr__ProcessControl__Share,LastModifiedById
ffrr__ProcessControl__Share,ParentId
ffrr__ProcessControl__Share,UserOrGroupId
ffrr__ProcessControl__Share,AccessLevel
ffrr__ProcessControl__Share,RowCause
nwcs_ldl__Channel__History,Id
nwcs_ldl__Channel__History,IsDeleted
nwcs_ldl__Channel__History,CreatedDate
nwcs_ldl__Channel__History,CreatedById
nwcs_ldl__Channel__History,ParentId
MailmergeTemplate,Id
MailmergeTemplate,IsDeleted
MailmergeTemplate,Name
MailmergeTemplate,CreatedDate
MailmergeTemplate,CreatedById
MailmergeTemplate,LastModifiedDate
MailmergeTemplate,LastModifiedById
MailmergeTemplate,SystemModstamp
MailmergeTemplate,Description
UserListView,Id
UserListView,IsDeleted
UserListView,CreatedDate
UserListView,CreatedById
UserListView,LastModifiedDate
UserListView,LastModifiedById
UserListView,SystemModstamp
pse__Vendor_Invoice__c,Id
pse__Vendor_Invoice__c,IsDeleted
pse__Vendor_Invoice__c,Name
pse__Vendor_Invoice__c,CurrencyIsoCode
pse__Vendor_Invoice__c,CreatedDate
pse__Vendor_Invoice__c,CreatedById
pse__Vendor_Invoice__c,LastModifiedDate
pse__Vendor_Invoice__c,LastModifiedById
pse__Vendor_Invoice__c,SystemModstamp
pse__Vendor_Invoice__c,LastViewedDate
pse__Vendor_Invoice__c,LastReferencedDate
pse__Forecast_Curve__Share,Id
pse__Forecast_Curve__Share,IsDeleted
pse__Forecast_Curve__Share,LastModifiedDate
pse__Forecast_Curve__Share,LastModifiedById
pse__Forecast_Curve__Share,ParentId
pse__Forecast_Curve__Share,UserOrGroupId
pse__Forecast_Curve__Share,AccessLevel
pse__Forecast_Curve__Share,RowCause
QuoteFeed,Id
QuoteFeed,IsDeleted
QuoteFeed,CreatedDate
QuoteFeed,CreatedById
QuoteFeed,LastModifiedDate
QuoteFeed,SystemModstamp
QuoteFeed,ParentId
pse__Revenue_Forecast_Setup__c,Id
pse__Revenue_Forecast_Setup__c,IsDeleted
pse__Revenue_Forecast_Setup__c,Name
pse__Revenue_Forecast_Setup__c,CurrencyIsoCode
pse__Revenue_Forecast_Setup__c,CreatedDate
pse__Revenue_Forecast_Setup__c,CreatedById
pse__Revenue_Forecast_Setup__c,LastModifiedDate
pse__Revenue_Forecast_Setup__c,LastModifiedById
pse__Revenue_Forecast_Setup__c,SystemModstamp
pse__Revenue_Forecast_Setup__c,LastViewedDate
pse__Revenue_Forecast_Setup__c,LastReferencedDate
DL_VC__Business_Case__Share,Id
DL_VC__Business_Case__Share,IsDeleted
DL_VC__Business_Case__Share,LastModifiedDate
DL_VC__Business_Case__Share,LastModifiedById
DL_VC__Business_Case__Share,ParentId
DL_VC__Business_Case__Share,UserOrGroupId
DL_VC__Business_Case__Share,AccessLevel
DL_VC__Business_Case__Share,RowCause
SBQQ__QuoteLineConsumptionRate__c,Id
SBQQ__QuoteLineConsumptionRate__c,IsDeleted
SBQQ__QuoteLineConsumptionRate__c,Name
SBQQ__QuoteLineConsumptionRate__c,CurrencyIsoCode
SBQQ__QuoteLineConsumptionRate__c,CreatedDate
SBQQ__QuoteLineConsumptionRate__c,CreatedById
SBQQ__QuoteLineConsumptionRate__c,LastModifiedDate
SBQQ__QuoteLineConsumptionRate__c,LastModifiedById
SBQQ__QuoteLineConsumptionRate__c,SystemModstamp
Approval,Id
Approval,IsDeleted
Approval,CreatedDate
Approval,CreatedById
Approval,LastModifiedDate
Approval,LastModifiedById
Approval,SystemModstamp
Approval,ParentId
SBQQ__PriceCondition__c,Id
SBQQ__PriceCondition__c,IsDeleted
SBQQ__PriceCondition__c,Name
SBQQ__PriceCondition__c,CurrencyIsoCode
SBQQ__PriceCondition__c,CreatedDate
SBQQ__PriceCondition__c,CreatedById
SBQQ__PriceCondition__c,LastModifiedDate
SBQQ__PriceCondition__c,LastModifiedById
SBQQ__PriceCondition__c,SystemModstamp
SBQQ__PriceCondition__c,LastViewedDate
SBQQ__PriceCondition__c,LastReferencedDate
SBQQ__Favorite__c,Id
SBQQ__Favorite__c,IsDeleted
SBQQ__Favorite__c,Name
SBQQ__Favorite__c,CurrencyIsoCode
SBQQ__Favorite__c,CreatedDate
SBQQ__Favorite__c,CreatedById
SBQQ__Favorite__c,LastModifiedDate
SBQQ__Favorite__c,LastModifiedById
SBQQ__Favorite__c,SystemModstamp
SBQQ__Favorite__c,LastViewedDate
SBQQ__Favorite__c,LastReferencedDate
LeanData__Continuous_Persona_On_Sobject__c,Id
LeanData__Continuous_Persona_On_Sobject__c,IsDeleted
LeanData__Continuous_Persona_On_Sobject__c,Name
LeanData__Continuous_Persona_On_Sobject__c,CurrencyIsoCode
LeanData__Continuous_Persona_On_Sobject__c,CreatedDate
LeanData__Continuous_Persona_On_Sobject__c,CreatedById
LeanData__Continuous_Persona_On_Sobject__c,LastModifiedDate
LeanData__Continuous_Persona_On_Sobject__c,LastModifiedById
LeanData__Continuous_Persona_On_Sobject__c,SystemModstamp
UserLicense,Id
UserLicense,Name
UserLicense,CreatedDate
UserLicense,LastModifiedDate
UserLicense,SystemModstamp
dfsle__CustomParameterMap__c,Id
dfsle__CustomParameterMap__c,IsDeleted
dfsle__CustomParameterMap__c,Name
dfsle__CustomParameterMap__c,CurrencyIsoCode
dfsle__CustomParameterMap__c,CreatedDate
dfsle__CustomParameterMap__c,CreatedById
dfsle__CustomParameterMap__c,LastModifiedDate
dfsle__CustomParameterMap__c,LastModifiedById
dfsle__CustomParameterMap__c,SystemModstamp
ffrr__fflib_BatchProcess__Share,Id
ffrr__fflib_BatchProcess__Share,IsDeleted
ffrr__fflib_BatchProcess__Share,LastModifiedDate
ffrr__fflib_BatchProcess__Share,LastModifiedById
ffrr__fflib_BatchProcess__Share,ParentId
ffrr__fflib_BatchProcess__Share,UserOrGroupId
ffrr__fflib_BatchProcess__Share,AccessLevel
ffrr__fflib_BatchProcess__Share,RowCause
LeanData__Graph_Comment__c,Id
LeanData__Graph_Comment__c,IsDeleted
LeanData__Graph_Comment__c,Name
LeanData__Graph_Comment__c,CurrencyIsoCode
LeanData__Graph_Comment__c,CreatedDate
LeanData__Graph_Comment__c,CreatedById
LeanData__Graph_Comment__c,LastModifiedDate
LeanData__Graph_Comment__c,LastModifiedById
LeanData__Graph_Comment__c,SystemModstamp
LeanData__Opportunity_Campaign_Member__Share,Id
LeanData__Opportunity_Campaign_Member__Share,IsDeleted
LeanData__Opportunity_Campaign_Member__Share,LastModifiedDate
LeanData__Opportunity_Campaign_Member__Share,LastModifiedById
LeanData__Opportunity_Campaign_Member__Share,ParentId
LeanData__Opportunity_Campaign_Member__Share,UserOrGroupId
LeanData__Opportunity_Campaign_Member__Share,AccessLevel
LeanData__Opportunity_Campaign_Member__Share,RowCause
EmailServicesFunction,Id
EmailServicesFunction,CreatedDate
EmailServicesFunction,CreatedById
EmailServicesFunction,LastModifiedDate
EmailServicesFunction,LastModifiedById
EmailServicesFunction,SystemModstamp
Product_Version__c,Id
Product_Version__c,IsDeleted
Product_Version__c,Name
Product_Version__c,CurrencyIsoCode
Product_Version__c,CreatedDate
Product_Version__c,CreatedById
Product_Version__c,LastModifiedDate
Product_Version__c,LastModifiedById
Product_Version__c,SystemModstamp
Product_Version__c,LastViewedDate
Product_Version__c,LastReferencedDate
pse__Utilization_Summary__c,Id
pse__Utilization_Summary__c,IsDeleted
pse__Utilization_Summary__c,Name
pse__Utilization_Summary__c,CurrencyIsoCode
pse__Utilization_Summary__c,CreatedDate
pse__Utilization_Summary__c,CreatedById
pse__Utilization_Summary__c,LastModifiedDate
pse__Utilization_Summary__c,LastModifiedById
pse__Utilization_Summary__c,SystemModstamp
AuthConfigProviders,Id
AuthConfigProviders,IsDeleted
AuthConfigProviders,CreatedDate
AuthConfigProviders,CreatedById
AuthConfigProviders,LastModifiedDate
AuthConfigProviders,LastModifiedById
AuthConfigProviders,SystemModstamp
Originating_RCA__Share,Id
Originating_RCA__Share,IsDeleted
Originating_RCA__Share,LastModifiedDate
Originating_RCA__Share,LastModifiedById
Originating_RCA__Share,ParentId
Originating_RCA__Share,UserOrGroupId
Originating_RCA__Share,AccessLevel
Originating_RCA__Share,RowCause
Zuora__CrmId_Change_Result__c,Id
Zuora__CrmId_Change_Result__c,IsDeleted
Zuora__CrmId_Change_Result__c,Name
Zuora__CrmId_Change_Result__c,CurrencyIsoCode
Zuora__CrmId_Change_Result__c,CreatedDate
Zuora__CrmId_Change_Result__c,CreatedById
Zuora__CrmId_Change_Result__c,LastModifiedDate
Zuora__CrmId_Change_Result__c,LastModifiedById
Zuora__CrmId_Change_Result__c,SystemModstamp
LeanData__Round_Robin_Setting__c,Id
LeanData__Round_Robin_Setting__c,IsDeleted
LeanData__Round_Robin_Setting__c,Name
LeanData__Round_Robin_Setting__c,CurrencyIsoCode
LeanData__Round_Robin_Setting__c,CreatedDate
LeanData__Round_Robin_Setting__c,CreatedById
LeanData__Round_Robin_Setting__c,LastModifiedDate
LeanData__Round_Robin_Setting__c,LastModifiedById
LeanData__Round_Robin_Setting__c,SystemModstamp
SlaProcess,Id
SlaProcess,IsDeleted
SlaProcess,Name
SlaProcess,CreatedDate
SlaProcess,CreatedById
SlaProcess,LastModifiedDate
SlaProcess,LastModifiedById
SlaProcess,SystemModstamp
SlaProcess,LastViewedDate
SlaProcess,Description
LiveChatTranscriptSkill,Id
LiveChatTranscriptSkill,IsDeleted
LiveChatTranscriptSkill,Name
LiveChatTranscriptSkill,CurrencyIsoCode
LiveChatTranscriptSkill,CreatedDate
LiveChatTranscriptSkill,CreatedById
LiveChatTranscriptSkill,LastModifiedDate
LiveChatTranscriptSkill,LastModifiedById
LiveChatTranscriptSkill,SystemModstamp
ChannelProgramLevelFeed,Id
ChannelProgramLevelFeed,IsDeleted
ChannelProgramLevelFeed,CreatedDate
ChannelProgramLevelFeed,CreatedById
ChannelProgramLevelFeed,LastModifiedDate
ChannelProgramLevelFeed,SystemModstamp
ChannelProgramLevelFeed,ParentId
pse__SkillSet_Skill__c,Id
pse__SkillSet_Skill__c,IsDeleted
pse__SkillSet_Skill__c,Name
pse__SkillSet_Skill__c,CurrencyIsoCode
pse__SkillSet_Skill__c,CreatedDate
pse__SkillSet_Skill__c,CreatedById
pse__SkillSet_Skill__c,LastModifiedDate
pse__SkillSet_Skill__c,LastModifiedById
pse__SkillSet_Skill__c,SystemModstamp
CaseHistory,Id
CaseHistory,IsDeleted
CaseHistory,CreatedDate
CaseHistory,CreatedById
DSCORGPKG__AutoUpdateSettings__c,Id
DSCORGPKG__AutoUpdateSettings__c,IsDeleted
DSCORGPKG__AutoUpdateSettings__c,Name
DSCORGPKG__AutoUpdateSettings__c,CurrencyIsoCode
DSCORGPKG__AutoUpdateSettings__c,CreatedDate
DSCORGPKG__AutoUpdateSettings__c,CreatedById
DSCORGPKG__AutoUpdateSettings__c,LastModifiedDate
DSCORGPKG__AutoUpdateSettings__c,LastModifiedById
DSCORGPKG__AutoUpdateSettings__c,SystemModstamp
LeanData__Campaign_Opportunity__History,Id
LeanData__Campaign_Opportunity__History,IsDeleted
LeanData__Campaign_Opportunity__History,CreatedDate
LeanData__Campaign_Opportunity__History,CreatedById
LeanData__Campaign_Opportunity__History,ParentId
Project__c,Id
Project__c,IsDeleted
Project__c,Name
Project__c,CurrencyIsoCode
Project__c,CreatedDate
Project__c,CreatedById
Project__c,LastModifiedDate
Project__c,LastModifiedById
Project__c,SystemModstamp
pse__External_API_Credential__mdt,Id
sonar__Field_Details__c,Id
sonar__Field_Details__c,IsDeleted
sonar__Field_Details__c,Name
sonar__Field_Details__c,CurrencyIsoCode
sonar__Field_Details__c,CreatedDate
sonar__Field_Details__c,CreatedById
sonar__Field_Details__c,LastModifiedDate
sonar__Field_Details__c,LastModifiedById
sonar__Field_Details__c,SystemModstamp
Zuora__UnitOfMeasure__Share,Id
Zuora__UnitOfMeasure__Share,IsDeleted
Zuora__UnitOfMeasure__Share,LastModifiedDate
Zuora__UnitOfMeasure__Share,LastModifiedById
Zuora__UnitOfMeasure__Share,ParentId
Zuora__UnitOfMeasure__Share,UserOrGroupId
Zuora__UnitOfMeasure__Share,AccessLevel
Zuora__UnitOfMeasure__Share,RowCause
pse__Rate_Card__c,Id
pse__Rate_Card__c,IsDeleted
pse__Rate_Card__c,Name
pse__Rate_Card__c,CurrencyIsoCode
pse__Rate_Card__c,CreatedDate
pse__Rate_Card__c,CreatedById
pse__Rate_Card__c,LastModifiedDate
